"Time","N","N.var","Platform","Country","Difficulty"
4.9653884131661,0.0270957082234207,2.28001083127903e-05,"android","GB","normal"
5.20123953471161,0.0270957082234207,2.28001083127903e-05,"android","GB","normal"
5.33694085421407,0.0278249106220586,2.40438191163774e-05,"android","GB","normal"
5.41383355168422,0.0285541130206965,2.53205563832583e-05,"android","GB","normal"
5.62445128276456,0.0292833154193344,2.6630320113433e-05,"android","GB","normal"
5.64379797739154,0.0292833154193344,2.6630320113433e-05,"android","GB","normal"
5.65603171914902,0.0300129351700242,2.79738882966876e-05,"android","GB","normal"
5.68030270999563,0.0300129351700242,2.79738882966876e-05,"android","GB","normal"
5.69780603157926,0.0307430236163024,2.93514157114011e-05,"android","GB","normal"
5.70484071450868,0.0314731120625806,3.07620498985203e-05,"android","GB","normal"
5.72937527285993,0.0314731120625806,3.07620498985203e-05,"android","GB","normal"
5.81334275679965,0.0322036698069988,3.22067295366634e-05,"android","GB","normal"
6.0219120231589,0.0329342275514171,3.36845585227119e-05,"android","GB","normal"
6.21019175327023,0.0336647852958353,3.51955368566659e-05,"android","GB","normal"
6.2219529221738,0.0336647852958353,3.51955368566659e-05,"android","GB","normal"
6.2232909208609,0.0336647852958353,3.51955368566659e-05,"android","GB","normal"
6.24234871916659,0.0336647852958353,3.51955368566659e-05,"android","GB","normal"
6.3645738051479,0.0343980891538502,3.67455313397242e-05,"android","GB","normal"
6.57639868415876,0.0343980891538502,3.67455313397242e-05,"android","GB","normal"
6.61434504002721,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.61669252232696,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.63973131821765,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.68214979434878,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.6988076623409,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.76122236998084,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.79828424253434,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.84393947986705,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.8647512947184,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.88858494544416,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.91801966199783,0.0351318624380561,3.83299491612244e-05,"android","GB","normal"
6.9410783999341,0.0358726346841993,3.99634014535377e-05,"android","GB","normal"
6.96912308895099,0.0366134069303425,4.16309365482813e-05,"android","GB","normal"
7.0000504401112,0.0366134069303425,4.16309365482813e-05,"android","GB","normal"
7.12317247910562,0.0373546098812989,4.33335537257381e-05,"android","GB","normal"
7.14856785335169,0.0380958128322553,4.50702933504546e-05,"android","GB","normal"
7.26516462317642,0.0380958128322553,4.50702933504546e-05,"android","GB","normal"
7.46783147701863,0.0388388519993717,2.88260032003405e-05,"android","GB","normal"
7.512661494881,0.0388388519993717,2.88260032003405e-05,"android","GB","normal"
7.54766942803859,0.0395824484117052,2.99403567141972e-05,"android","GB","normal"
7.57513435546142,0.0395824484117052,2.99403567141972e-05,"android","GB","normal"
7.61239309177692,0.0395824484117052,2.99403567141972e-05,"android","GB","normal"
7.65652287129957,0.0395824484117052,2.99403567141972e-05,"android","GB","normal"
7.67879854695548,0.0395824484117052,2.99403567141972e-05,"android","GB","normal"
8.00971257676982,0.0395824484117052,2.99403567141972e-05,"android","GB","normal"
8.06696282892794,0.040330001907354,3.10819420608121e-05,"android","GB","normal"
8.12109947420462,0.040330001907354,3.10819420608121e-05,"android","GB","normal"
8.24116957377981,0.0410777724803933,3.22452264861012e-05,"android","GB","normal"
8.36051386280782,0.0418255430534327,3.34298815941746e-05,"android","GB","normal"
8.40454594576056,0.0418255430534327,3.34298815941746e-05,"android","GB","normal"
8.43057684086222,0.0425751825683691,3.46389484412149e-05,"android","GB","normal"
8.46922044498537,0.0425751825683691,3.46389484412149e-05,"android","GB","normal"
8.67129847235087,0.0425751825683691,3.46389484412149e-05,"android","GB","normal"
8.74362940847654,0.0425751825683691,3.46389484412149e-05,"android","GB","normal"
8.77022385256384,0.0425751825683691,3.46389484412149e-05,"android","GB","normal"
9.06796901371232,0.0433284875680417,3.58755626443081e-05,"android","GB","normal"
9.11580323639718,0.0440817925677144,3.71338650397771e-05,"android","GB","normal"
9.14857646347355,0.0440817925677144,3.71338650397771e-05,"android","GB","normal"
9.27023959691301,0.0448354549028202,3.84144679464164e-05,"android","GB","normal"
9.34874948350081,0.0448354549028202,3.84144679464164e-05,"android","GB","normal"
9.64926156611261,0.0448354549028202,3.84144679464164e-05,"android","GB","normal"
9.67067732216761,0.0455901345740158,3.97185522318809e-05,"android","GB","normal"
9.67159278295235,0.0463448142452114,4.10444039375073e-05,"android","GB","normal"
9.67336402724248,0.0470994939164069,4.23920230632956e-05,"android","GB","normal"
9.83349171266249,0.0478541735876025,4.37614096092457e-05,"android","GB","normal"
10.0185018595756,0.0478541735876025,4.37614096092457e-05,"android","GB","normal"
10.1241446300405,0.0478541735876025,4.37614096092457e-05,"android","GB","normal"
10.2916684513947,0.0478541735876025,4.37614096092457e-05,"android","GB","normal"
10.359675202484,0.0478541735876025,4.37614096092457e-05,"android","GB","normal"
10.366926400397,0.0478541735876025,4.37614096092457e-05,"android","GB","normal"
10.4049281465644,0.0478541735876025,4.37614096092457e-05,"android","GB","normal"
10.4090006939977,0.0486133290821818,4.51608791059916e-05,"android","GB","normal"
10.520816669327,0.0493724845767612,4.65823749831982e-05,"android","GB","normal"
10.5630547915537,0.0493724845767612,4.65823749831982e-05,"android","GB","normal"
10.9905365143698,0.0501330170686266,4.80285355921464e-05,"android","GB","normal"
11.0480120967155,0.0501330170686266,4.80285355921464e-05,"android","GB","normal"
11.0668088004218,0.0501330170686266,4.80285355921464e-05,"android","GB","normal"
11.1433525842478,0.0508948650286851,4.9499361324077e-05,"android","GB","normal"
11.1856398431228,0.0508948650286851,4.9499361324077e-05,"android","GB","normal"
11.2096401908957,0.0516572240190346,5.09933788747712e-05,"android","GB","normal"
11.2474145412673,0.0516572240190346,5.09933788747712e-05,"android","GB","normal"
11.2720380098367,0.0524198087717717,5.25100613938528e-05,"android","GB","normal"
11.3327505138955,0.0524198087717717,5.25100613938528e-05,"android","GB","normal"
11.3472619672128,0.0524198087717717,5.25100613938528e-05,"android","GB","normal"
11.4080145085829,0.0531839965375284,5.40522280535095e-05,"android","GB","normal"
11.464924605505,0.0531839965375284,5.40522280535095e-05,"android","GB","normal"
11.5121850768666,0.0539492784207919,5.56189700137801e-05,"android","GB","normal"
11.7567857932114,0.0539492784207919,5.56189700137801e-05,"android","GB","normal"
11.7673418099104,0.0547150715788296,5.72091644507064e-05,"android","GB","normal"
11.8518991405847,0.0554808647368673,5.88217721265607e-05,"android","GB","normal"
11.8794503703856,0.056246657894905,3.89211965727371e-05,"android","GB","normal"
12.0706132079093,0.0570124510529427,3.99882283694586e-05,"android","GB","normal"
12.1562400105587,0.0570124510529427,3.99882283694586e-05,"android","GB","normal"
12.2356246499664,0.0570124510529427,3.99882283694586e-05,"android","GB","normal"
12.3520071846138,0.0570124510529427,3.99882283694586e-05,"android","GB","normal"
12.5437949971348,0.0570124510529427,3.99882283694586e-05,"android","GB","normal"
12.6950223899956,0.0570124510529427,3.99882283694586e-05,"android","GB","normal"
12.758264839594,0.0570124510529427,3.99882283694586e-05,"android","GB","normal"
12.8521724002692,0.0570124510529427,3.99882283694586e-05,"android","GB","normal"
12.9785863031342,0.0570124510529427,3.99882283694586e-05,"android","GB","normal"
13.0026144305074,0.0577835289295946,4.10772027473174e-05,"android","GB","normal"
13.0680732159511,0.0577835289295946,4.10772027473174e-05,"android","GB","normal"
13.072720232173,0.0585550734840399,4.21814786406982e-05,"android","GB","normal"
13.1273021313711,0.0593266180384853,4.33004014016615e-05,"android","GB","normal"
13.2554151872804,0.0593266180384853,4.33004014016615e-05,"android","GB","normal"
13.2556202919603,0.0593266180384853,4.33004014016615e-05,"android","GB","normal"
13.2847262543741,0.0600997906595901,4.44363785063607e-05,"android","GB","normal"
13.3003283784309,0.0600997906595901,4.44363785063607e-05,"android","GB","normal"
13.3699866355912,0.0600997906595901,4.44363785063607e-05,"android","GB","normal"
13.4206809373747,0.0608742664393206,4.55890162197319e-05,"android","GB","normal"
13.5496152505069,0.0608742664393206,4.55890162197319e-05,"android","GB","normal"
13.5931442123867,0.0608742664393206,4.55890162197319e-05,"android","GB","normal"
13.8163690517718,0.0608742664393206,4.55890162197319e-05,"android","GB","normal"
13.8984006857168,0.0616512254758876,4.67601791452916e-05,"android","GB","normal"
13.9577059613195,0.0624281845124545,4.79461952349412e-05,"android","GB","normal"
13.993538881905,0.0624281845124545,4.79461952349412e-05,"android","GB","normal"
14.0686486260614,0.0624281845124545,4.79461952349412e-05,"android","GB","normal"
14.1112916912713,0.0624281845124545,4.79461952349412e-05,"android","GB","normal"
14.1722233094288,0.0632068172771375,4.91496674386362e-05,"android","GB","normal"
14.203085311228,0.0639854500418204,5.0368056868834e-05,"android","GB","normal"
14.2366041233975,0.0647640828065034,5.16013635255345e-05,"android","GB","normal"
14.4081902906242,0.0655427155711863,5.28495874087377e-05,"android","GB","normal"
14.4658180953618,0.0655427155711863,5.28495874087377e-05,"android","GB","normal"
14.5720303532684,0.0663216775991451,5.41132658229144e-05,"android","GB","normal"
14.6615478865076,0.0671006396271039,5.53918740824652e-05,"android","GB","normal"
14.7234235860102,0.0671006396271039,5.53918740824652e-05,"android","GB","normal"
14.8073760259812,0.0678810515106054,5.66878337259602e-05,"android","GB","normal"
14.8416645402577,0.0686614633941069,5.79987788433783e-05,"android","GB","normal"
14.9667999040226,0.0694418752776084,5.93247094347195e-05,"android","GB","normal"
15.0590134581826,0.0694418752776084,5.93247094347195e-05,"android","GB","normal"
15.066108546116,0.0694418752776084,5.93247094347195e-05,"android","GB","normal"
15.0925919211378,0.0694418752776084,5.93247094347195e-05,"android","GB","normal"
15.1105046286022,0.0694418752776084,5.93247094347195e-05,"android","GB","normal"
15.1137991216535,0.070225874412755,6.06718237721343e-05,"android","GB","normal"
15.2956469165989,0.070225874412755,6.06718237721343e-05,"android","GB","normal"
15.4035000486565,0.070225874412755,6.06718237721343e-05,"android","GB","normal"
15.4865971963711,0.0710113593321659,6.20366576475232e-05,"android","GB","normal"
15.5037993517467,0.0717968442515767,6.34166724549964e-05,"android","GB","normal"
15.5324403252586,0.0717968442515767,6.34166724549964e-05,"android","GB","normal"
15.5659048845766,0.0725839461398129,6.48147559480582e-05,"android","GB","normal"
15.9856741823768,0.0725839461398129,6.48147559480582e-05,"android","GB","normal"
15.9923802940595,0.0733715888840869,6.62290593459694e-05,"android","GB","normal"
16.2451904083853,0.0741592316283609,6.76586271983513e-05,"android","GB","normal"
16.263593423065,0.0741592316283609,6.76586271983513e-05,"android","GB","normal"
16.2853863909528,0.0741592316283609,0.000129989789879987,"android","GB","normal"
16.3192432736861,0.0749478029647397,0.000132768977836129,"android","GB","normal"
16.4127554580522,0.0749478029647397,0.000132768977836129,"android","GB","normal"
16.5091302632771,0.0749478029647397,0.000132768977836129,"android","GB","normal"
16.5288821965402,0.0749478029647397,0.000132768977836129,"android","GB","normal"
16.5601667807334,0.0749478029647397,0.000132768977836129,"android","GB","normal"
16.6184656568911,0.0749478029647397,0.000132768977836129,"android","GB","normal"
16.6307700351333,0.0749478029647397,0.000132768977836129,"android","GB","normal"
16.6905624991334,0.0757405723171455,0.000135592592325265,"android","GB","normal"
16.7231623949585,0.0757405723171455,0.000135592592325265,"android","GB","normal"
16.7328415151301,0.0757405723171455,0.000135592592325265,"android","GB","normal"
16.7681255268031,0.0757405723171455,0.000135592592325265,"android","GB","normal"
17.0275805810738,0.0757405723171455,0.000135592592325265,"android","GB","normal"
17.0770004578656,0.0765363884546615,0.000138456940061167,"android","GB","normal"
17.0980222425191,0.0765363884546615,0.000138456940061167,"android","GB","normal"
17.1115920456295,0.0765363884546615,0.000138456940061167,"android","GB","normal"
17.1711456540227,0.0773330902550081,0.000141354464315376,"android","GB","normal"
17.7839296562877,0.0781297920553547,0.000144281994036676,"android","GB","normal"
17.9627643278742,0.0781297920553547,0.000144281994036676,"android","GB","normal"
17.9682935136282,0.0781297920553547,0.000144281994036676,"android","GB","normal"
18.1056277942917,0.0781297920553547,0.000144281994036676,"android","GB","normal"
18.1414045804396,0.0789278309178521,0.000147244517919219,"android","GB","normal"
18.1840644880555,0.0789278309178521,0.000147244517919219,"android","GB","normal"
18.2031612751927,0.0789278309178521,0.000147244517919219,"android","GB","normal"
18.2344073065566,0.0797279416294969,0.000150244956642388,"android","GB","normal"
18.3605941834491,0.0797279416294969,0.000150244956642388,"android","GB","normal"
18.3920963606963,0.0805284956201453,0.000153277345618879,"android","GB","normal"
18.443133075346,0.0805284956201453,0.000153277345618879,"android","GB","normal"
18.4758703155999,0.0805284956201453,0.000153277345618879,"android","GB","normal"
18.5276013563097,0.0805284956201453,0.000153277345618879,"android","GB","normal"
18.5464328402125,0.0813308553552248,0.000156346973422496,"android","GB","normal"
18.9254128538343,0.0813308553552248,0.000156346973422496,"android","GB","normal"
19.0454067925851,0.0813308553552248,0.000156346973422496,"android","GB","normal"
19.0953984923625,0.0813308553552248,0.000156346973422496,"android","GB","normal"
19.1913874714448,0.0813308553552248,0.000156346973422496,"android","GB","normal"
19.1985290011471,0.0813308553552248,0.000156346973422496,"android","GB","normal"
19.2458361223373,0.0821365667623185,0.000159460048002116,"android","GB","normal"
19.2724021344605,0.0829422781694123,0.000162603810527597,"android","GB","normal"
19.4436263492104,0.0829422781694123,0.000162603810527597,"android","GB","normal"
19.6602647180103,0.0837482417496745,0.000165779259348689,"android","GB","normal"
19.7803126797727,0.0837482417496745,0.000165779259348689,"android","GB","normal"
19.9484312911543,0.0837482417496745,0.000165779259348689,"android","GB","normal"
20.105212562256,0.0837482417496745,0.000165779259348689,"android","GB","normal"
20.1837874373051,0.0845564914409296,0.000168994553244794,"android","GB","normal"
20.2573459380248,0.0853647411321847,0.000172240728747727,"android","GB","normal"
20.2632215374161,0.0853647411321847,0.000172240728747727,"android","GB","normal"
20.3059958764805,0.0853647411321847,0.000172240728747727,"android","GB","normal"
20.3528189254125,0.0861741638232396,0.000175522564239367,"android","GB","normal"
20.5485214585079,0.0861741638232396,0.000175522564239367,"android","GB","normal"
20.741879972513,0.0861741638232396,0.000175522564239367,"android","GB","normal"
20.7854550216847,0.0869868893492414,0.000178848952335055,"android","GB","normal"
20.7986232132193,0.0877996148752432,0.000182206565010003,"android","GB","normal"
20.8495188793979,0.0877996148752432,0.000182206565010003,"android","GB","normal"
20.8658618627614,0.0877996148752432,0.000182206565010003,"android","GB","normal"
20.9511714421727,0.0877996148752432,0.000182206565010003,"android","GB","normal"
21.2050426334838,0.0877996148752432,0.000182206565010003,"android","GB","normal"
21.3354280363588,0.0877996148752432,0.000112119147299908,"android","GB","normal"
21.4309630211629,0.0886156223219904,0.000114212897082806,"android","GB","normal"
21.4783866582264,0.0894316297687376,0.00011632601611568,"android","GB","normal"
21.5233670965829,0.0894316297687376,0.00011632601611568,"android","GB","normal"
21.6708476602708,0.0894316297687376,0.00011632601611568,"android","GB","normal"
21.7347739826673,0.0894316297687376,0.00011632601611568,"android","GB","normal"
22.0117565753104,0.0894316297687376,0.00011632601611568,"android","GB","normal"
22.0667744860951,0.0894316297687376,0.00011632601611568,"android","GB","normal"
22.2451309877593,0.0894316297687376,0.00011632601611568,"android","GB","normal"
22.295406733312,0.0902528844762315,0.000118472279844619,"android","GB","normal"
22.3273536952223,0.0902528844762315,0.000118472279844619,"android","GB","normal"
22.4856168738666,0.0902528844762315,0.000118472279844619,"android","GB","normal"
22.5353447759818,0.0910753227299773,0.000120641298235212,"android","GB","normal"
22.5903244095989,0.0910753227299773,0.000120641298235212,"android","GB","normal"
22.8922792267598,0.0910753227299773,0.000120641298235212,"android","GB","normal"
22.9369100033562,0.0910753227299773,0.000120641298235212,"android","GB","normal"
23.0141183124228,0.0910753227299773,0.000120641298235212,"android","GB","normal"
23.0493891123661,0.0910753227299773,0.000120641298235212,"android","GB","normal"
23.0928838227943,0.0910753227299773,0.000120641298235212,"android","GB","normal"
23.1017900325618,0.0919010312482852,0.000122838734557136,"android","GB","normal"
23.1795395955351,0.0927267397665932,0.000125056003407691,"android","GB","normal"
23.2327492983172,0.0927267397665932,0.000125056003407691,"android","GB","normal"
23.4500799379754,0.0927267397665932,0.000125056003407691,"android","GB","normal"
23.6461833112368,0.0927267397665932,0.000125056003407691,"android","GB","normal"
23.7904087815941,0.0935547616252921,0.000127299400205692,"android","GB","normal"
23.8091196352028,0.0935547616252921,0.000127299400205692,"android","GB","normal"
23.811065761663,0.0935547616252921,0.000127299400205692,"android","GB","normal"
23.8688560913844,0.0943835195918696,0.000129564761788268,"android","GB","normal"
23.8955325562528,0.0943835195918696,0.000129564761788268,"android","GB","normal"
24.0041446944456,0.0952126206251686,0.000131851052818474,"android","GB","normal"
24.0132871838944,0.0960417216584675,0.000134157339680382,"android","GB","normal"
24.0656480441668,0.0968708226917665,0.000136483622373992,"android","GB","normal"
24.10071669511,0.0968708226917665,0.000136483622373992,"android","GB","normal"
24.485047835748,0.0968708226917665,0.000136483622373992,"android","GB","normal"
24.5968974212851,0.0968708226917665,0.000136483622373992,"android","GB","normal"
24.6881032481207,0.0968708226917665,0.000136483622373992,"android","GB","normal"
24.7180219402506,0.0977017511998646,0.000138835094568007,"android","GB","normal"
24.8129030851211,0.0985326797079627,0.000141206650839063,"android","GB","normal"
24.8557043573164,0.0985326797079627,0.000141206650839063,"android","GB","normal"
25.0319646076984,0.099364106635205,0.000143599731801448,"android","GB","normal"
25.0445168785435,0.100195533562447,0.000146012920942323,"android","GB","normal"
25.1530046996685,0.101026960489689,0.000148446218261689,"android","GB","normal"
25.1777404305974,0.101026960489689,0.000148446218261689,"android","GB","normal"
25.4222349005765,0.101858990927322,0.000150901411923737,"android","GB","normal"
25.6851418379532,0.101858990927322,0.000150901411923737,"android","GB","normal"
25.7491342731019,0.101858990927322,0.000150901411923737,"android","GB","normal"
25.7514982537261,0.101858990927322,0.000150901411923737,"android","GB","normal"
25.8179018263339,0.102693020573738,0.000153382714961518,"android","GB","normal"
26.2615148370269,0.103527050220154,0.000155884252269107,"android","GB","normal"
26.3008477333995,0.103527050220154,0.000155884252269107,"android","GB","normal"
26.3123634207633,0.10436177605266,0.000158408137286466,"android","GB","normal"
26.3529519352643,0.10436177605266,0.000158408137286466,"android","GB","normal"
26.3791210499469,0.10519726666019,0.000160954630611825,"android","GB","normal"
26.4082002623934,0.10519726666019,0.000160954630611825,"android","GB","normal"
26.5770793828666,0.106033261176552,0.00016352298339574,"android","GB","normal"
26.6913916607372,0.106033261176552,0.00016352298339574,"android","GB","normal"
26.7335550399694,0.106033261176552,0.00016352298339574,"android","GB","normal"
26.7390750768782,0.106033261176552,0.00016352298339574,"android","GB","normal"
27.2200903292887,0.106033261176552,0.00016352298339574,"android","GB","normal"
27.2369056114669,0.106033261176552,0.00016352298339574,"android","GB","normal"
27.2998964756427,0.106033261176552,0.00016352298339574,"android","GB","normal"
27.3352254319252,0.106874073750591,0.000166126644083489,"android","GB","normal"
27.377292759405,0.106874073750591,0.00105017991253889,"android","GB","normal"
27.4161010868418,0.106874073750591,0.00105017991253889,"android","GB","normal"
27.6159695434543,0.1077162297409,0.00106679572628924,"android","GB","normal"
27.8566232128395,0.10855838573121,0.00108354195699559,"android","GB","normal"
28.0173244209813,0.109400541721519,0.00110041860465793,"android","GB","normal"
28.0746938524708,0.109400541721519,0.00110041860465793,"android","GB","normal"
28.1966638433097,0.11024318881724,0.00111743562503801,"android","GB","normal"
28.2110560988834,0.11024318881724,0.00111743562503801,"android","GB","normal"
28.3763306169144,0.11024318881724,0.00111743562503801,"android","GB","normal"
28.4160125247286,0.11024318881724,0.00111743562503801,"android","GB","normal"
28.4691870609421,0.11024318881724,0.00111743562503801,"android","GB","normal"
28.478333047829,0.11024318881724,0.00111743562503801,"android","GB","normal"
28.5166306007996,0.111088874766867,0.00113464529048148,"android","GB","normal"
28.5292756305314,0.111934560716494,0.00115198646847698,"android","GB","normal"
28.7487235300911,0.111934560716494,0.00115198646847698,"android","GB","normal"
28.7757883876885,0.111934560716494,0.00115198646847698,"android","GB","normal"
28.7927977563892,0.111934560716494,0.00115198646847698,"android","GB","normal"
28.9290612518509,0.112783460698987,0.00116952581491224,"android","GB","normal"
29.0038522158296,0.113632360681479,0.00118719767542703,"android","GB","normal"
29.018057964902,0.113632360681479,0.00118719767542703,"android","GB","normal"
29.2741864937402,0.113632360681479,0.00118719767542703,"android","GB","normal"
29.5593103275427,0.113632360681479,0.00118719767542703,"android","GB","normal"
29.564222204488,0.113632360681479,0.00118719767542703,"android","GB","normal"
29.6330568027767,0.113632360681479,0.00118719767542703,"android","GB","normal"
29.6494434774095,0.114485646193244,0.0012050943738297,"android","GB","normal"
29.9233968813797,0.115338931705009,0.00122312495901899,"android","GB","normal"
29.9909616581096,0.115338931705009,0.00122312495901899,"android","GB","normal"
30.0509465475353,0.115338931705009,0.00122312495901899,"android","GB","normal"
30.0542907256246,0.115338931705009,0.00122312495901899,"android","GB","normal"
30.1603972764967,0.115338931705009,0.00122312495901899,"android","GB","normal"
30.2438515295511,0.116194024723603,0.00124132805073429,"android","GB","normal"
30.5127435353701,0.116194024723603,0.00124132805073429,"android","GB","normal"
30.906093150567,0.116194024723603,0.00124132805073429,"android","GB","normal"
30.9815424520378,0.116194024723603,0.00124132805073429,"android","GB","normal"
31.0271296008859,0.116194024723603,0.00124132805073429,"android","GB","normal"
31.1631604249055,0.116194024723603,0.00124132805073429,"android","GB","normal"
31.2115497509613,0.116194024723603,0.00124132805073429,"android","GB","normal"
31.2188904450421,0.116194024723603,0.00124132805073429,"android","GB","normal"
